nom,adresse,coordonnees,,Id,rue,code_postal,ville
"
Amap Portet","Chemin des Sables
31120
Portet-sur-Garonne",,,id_613,Chemin des Sables,CP_31120,Portet-sur-Garonne
Amap Rue De L'Est,"19 bis Rue de l'Est
31400
Toulouse",,,id_614,19 bis Rue de l'Est,CP_31400,Toulouse
Amap Saouzelong,"70 Rue Bonnat
31400
Toulouse",,,id_615,70 Rue Bonnat,CP_31400,Toulouse
"
Amap Sarrail","49 Rue du Général Sarrail
82000
Montauban",,,id_616,49 Rue du Général Sarrail,CP_82000,Montauban
"
Amap Saveurs Sur Tarn","283 Chemin de Ververt
31340
Villemur-sur-Tarn",,,id_617,283 Chemin de Ververt,CP_31340,Villemur-sur-Tarn
"
Amap Sotlylaisse","Pavillons Sauvages - 45 Rue De Chaussas
31200
Toulouse",,,id_618,Pavillons Sauvages - 45 Rue De Chaussas,CP_31200,Toulouse
"
Amap Soye","Chez La Famille Carbet - 7, Chemin Du Sauvage
31190
Auterive",,,id_619,"Chez La Famille Carbet - 7, Chemin Du Sauvage",CP_31190,Auterive
Amap Suzy Fruits Tournefeuille,"Parvis Utopia - Place De La Mairie
31170
Tournefeuille",,,id_620,Parvis Utopia - Place De La Mairie,CP_31170,Tournefeuille
"
Amap Terrasses De Garonne","39 Rue de Verdun
31270
Cugnaux",,,id_621,39 Rue de Verdun,CP_31270,Cugnaux
"
Amap Tournelégumes","Amicale Laïque De Tournefeuille
31170
Tournefeuille",,,id_622,Amicale Laïque De Tournefeuille,CP_31170,Tournefeuille
"
Amap Vegetorens","Halle Et Château Catala
31650
Saint-Orens-De-Gameville",,,id_623,Halle Et Château Catala,CP_31650,Saint-Orens-De-Gameville
"
Amapatout","Chez Mme Dourlet - Poudac
12170
Requista",,,id_624,Chez Mme Dourlet - Poudac,CP_12170,Requista
"
Amaps Causses Et Gorges","Parking Municipal - Saint Pal
12720
Mostuejouls",,,id_625,Parking Municipal - Saint Pal,CP_12720,Mostuejouls
Escale Amap,"13 Avenue de la Mairie
31750
Escalquens",,,id_626,13 Avenue de la Mairie,CP_31750,Escalquens
"
A Ma Passion Du Loir","Les Petites Esnauderies
49430
Durtal",,,id_627,Les Petites Esnauderies,CP_49430,Durtal
"
A Ma Pie Noir","Salle De La Guymauvière Rue Des Bleuets
35400
Saint-Malo",,,id_628,Salle De La Guymauvière Rue Des Bleuets,CP_35400,Saint-Malo
"
A Ma Planète Bio","Cercle Laique De Dreux 19 Rue Pastre
28100
Dreux",,,id_629,Cercle Laique De Dreux 19 Rue Pastre,CP_28100,Dreux
"
A Ma Portee","Local Amap (Anciennement Local Pichon) Place De L'Église
56350
Allaire",,,id_630,Local Amap (Anciennement Local Pichon) Place De L'Église,CP_56350,Allaire
"
A Ma Pousse","35000
Rennes-Maurepas",,,id_631,,CP_35000,Rennes-Maurepas
"
Adab Vilvert","Vilvert
86130
Dissay",,,id_632,Vilvert,CP_86130,Dissay
"
Agapes","34 Rue Rabelais
85200
Fontenay-le-Comte",,,id_633,34 Rue Rabelais,CP_85200,Fontenay-le-Comte
"
Ama'Gamelle","Parking Du Centre Social Jean Gueguen, 1, Rue Pasteur
49800
Trélazé",,,id_634,"Parking Du Centre Social Jean Gueguen, 1, Rue Pasteur",CP_49800,Trélazé
"
Amap","Brasserie Du Pintadier 9 Rue Baigue
25000
Besancon",,,id_635,Brasserie Du Pintadier 9 Rue Baigue,CP_25000,Besancon
"
Amap","14700
Falaise",,,id_636,,CP_14700,Falaise
"
Amap","71270
Pierre-de-Bresse",,,id_637,,CP_71270,Pierre-de-Bresse
Amap - Comptoir Visages Du Lison,"Vieux Chemin de Salins
25330
Nans-sous-Sainte-Anne",,,id_638,Vieux Chemin de Salins,CP_25330,Nans-sous-Sainte-Anne
"
Amap - Paniers Solidaires","1 Rue Chamborand
57200
Saint Avold & Sarreguemines",,,id_639,1 Rue Chamborand,CP_57200,Saint Avold & Sarreguemines
Amap ' Portée,"Maison De Quartier Ti-Penher 27 Rue Jules Ferry
56600
Lanester",,,id_640,Maison De Quartier Ti-Penher 27 Rue Jules Ferry,CP_56600,Lanester
"
Amap ' Poule","La Connouère
79300
Saint Aubin De Baubigné",,,id_641,La Connouère,CP_79300,Saint Aubin De Baubigné
"
Amap 22! Les Bios Cageots","Salle Robien, Place Octave Brilleaud
22000
Saint-Brieuc",,,id_642,"Salle Robien, Place Octave Brilleaud",CP_22000,Saint-Brieuc
"
Amap 44","Voir Amap44
44000
Nantes",,,id_643,Voir Amap44,CP_44000,Nantes
Amap A Doz - Amap De Dozule,"156 Grande Rue
14430
Dozulé",,,id_644,156 Grande Rue,CP_14430,Dozulé
"
Amap Alexandrine","831 Chemin de l'Esperan
30130
Saint-Alexandre",,,id_645,831 Chemin de l'Esperan,CP_30130,Saint-Alexandre
"
Amap Amboise","Place Du Marché
37400
Amboise",,,id_646,Place Du Marché,CP_37400,Amboise
Amap' Ancenis,"La Marchanderie
44150
Ancenis",,,id_647,La Marchanderie,CP_44150,Ancenis
"
Amap Argentan","Route d'Urou
61200
Argentan",,,id_648,Route d'Urou,CP_61200,Argentan
"
Amap Attitude","Les Rochelles
35190
Saint-Domineuc",,,id_649,Les Rochelles,CP_35190,Saint-Domineuc
"
Amap Au Fil Du Long","Mairie De Bueil En Touraine 7 Rue De La Mairie
37370
Bueil-En-Touraine",,,id_650,Mairie De Bueil En Touraine 7 Rue De La Mairie,CP_37370,Bueil-En-Touraine
"
Amap Aux Potes","28320
Gas",,,id_651,,CP_28320,Gas
Amap Aytré,"Maison Des Associations Rue Guynemer
17440
Aytré",,,id_652,Maison Des Associations Rue Guynemer,CP_17440,Aytré
"
Amap Barr/Mittelbergheim","Chez Mme Gilg - 53 Rue Principale Mittelbergheim
67140
Mittelbergheim",,,id_653,Chez Mme Gilg - 53 Rue Principale Mittelbergheim,CP_67140,Mittelbergheim
Amap Beaulieu 34,"Espace Sportif Thalès
34160
Beaulieu",,,id_654,Espace Sportif Thalès,CP_34160,Beaulieu
Amap Bien Mûrs,"Parc du Jau, route de Cholet
49610
Mûrs-Erigné",,,id_655,"Parc du Jau, route de Cholet",CP_49610,Mûrs-Erigné
"
Amap Bio 28","Salle Des Fêtes
28350
Saint Lubin Des Joncherets",,,id_656,Salle Des Fêtes,CP_28350,Saint Lubin Des Joncherets
"
Amap Bio Bessin","Mairie
14330
Le Molay Littry",,,id_657,Mairie,CP_14330,Le Molay Littry
Amap Bio De Chignat Entre Mur Et Jauron,"Salle Communale De Chignat
63910
Vertaizon",,,id_658,Salle Communale De Chignat,CP_63910,Vertaizon
"
Amap Bio De Nitray","Place de la Poste
37270
Azay-sur-Cher",,,id_659,Place de la Poste,CP_37270,Azay-sur-Cher
"
Amap Bio Des 2 Rives","1 Rue des Ecoles
37150
Civray-de-Touraine",,,id_660,1 Rue des Ecoles,CP_37150,Civray-de-Touraine
"
Amap Bio Du Chablisien","33 Avenue de la Puisaye
89000
Auxerre",,,id_661,33 Avenue de la Puisaye,CP_89000,Auxerre
"
Amap Bio En Têt","Zone Saint Charles
66000
Perpignan",,,id_662,Zone Saint Charles,CP_66000,Perpignan
"
Amap Bioloco","Adresse Postale: 1 Rue Des Abeilles
85190
Beaulieu Sous La Roche",,,id_663,Adresse Postale: 1 Rue Des Abeilles,CP_85190,Beaulieu Sous La Roche
Amap Bioregard,"Le Cadran - 11 Avenue André Mussat (Ã Côté Du Frac Et Des Colonnes)
35000
Rennes",,,id_664,Le Cadran - 11 Avenue André Mussat (Ã Côté Du Frac Et Des Colonnes),CP_35000,Rennes
"
Amap Bio-Vie","Salla Polyvalente
85670
Palluau",,,id_665,Salla Polyvalente,CP_85670,Palluau
Amap Bons Légumes & Compagnie,"12 Rue Du Moulin L'Île Bapaume
79210
Usseau",,,id_666,12 Rue Du Moulin L'Île Bapaume,CP_79210,Usseau
"
Amap Bresle Bray Oise","Le Moulin Ã Légumes
76290
Le Ronchois",,,id_667,Le Moulin Ã Légumes,CP_76290,Le Ronchois
"
Amap Campus Beaulieu","Bâtiment 43 Campus De Beaulieu 263 Avenue Du Général Leclerc
35000
Rennes",,,id_668,Bâtiment 43 Campus De Beaulieu 263 Avenue Du Général Leclerc,CP_35000,Rennes
"
Amap Cauchoise / St-Gervais","39 Rue du Pré de la Bataille
76000
Rouen",,,id_669,39 Rue du Pré de la Bataille,CP_76000,Rouen
"
Amap Caux'Inelle D'Yvetot","Rue Du Fort Rouge (Garage Nâ°4)
76190
Yvetot",,,id_670,Rue Du Fort Rouge (Garage Nâ°4),CP_76190,Yvetot
"
Amap Céréales Paysannes","5 Rue Saint-michel
67000
Strasbourg",,,id_671,5 Rue Saint-michel,CP_67000,Strasbourg
"
Amap Chant Des Fées","Marché Des Halles
29100
Douarnenez",,,id_672,Marché Des Halles,CP_29100,Douarnenez
Amap Chant'Ouanne,"3 Chemin De La Touche
89120
Prunoy",,,id_673,3 Chemin De La Touche,CP_89120,Prunoy
"
Amap Chateauneuf Sur Loire","1 bis Petite Rue du Port
45110
Châteauneuf-sur-Loire",,,id_674,1 bis Petite Rue du Port,CP_45110,Châteauneuf-sur-Loire
"
Amap Chez Damien Dubus","Espace Henri Dunant
76400
Fécamp",,,id_675,Espace Henri Dunant,CP_76400,Fécamp
Amap Ciboulette,"Maison Des Projets 48,Avenue De La Liberté
86180
Buxerolles",,,id_676,"Maison Des Projets 48,Avenue De La Liberté",CP_86180,Buxerolles
"
Amap Colis-Verrons","Gaec À L'Arpent Vert
57100
Oeutrange",,,id_677,Gaec À L'Arpent Vert,CP_57100,Oeutrange
"
Amap Consoude","La Ferme Du Cabri Au Lait Les Hérault
37800
Sepmes",,,id_678,La Ferme Du Cabri Au Lait Les Hérault,CP_37800,Sepmes
"
Amap Coup D'Pousse","65 Rue De La Lime
49600
Beaupréau",,,id_679,65 Rue De La Lime,CP_49600,Beaupréau
"
Amap Court-Circuit","Marché Couvert
89700
Tonnerre",,,id_680,Marché Couvert,CP_89700,Tonnerre
"
Amap D'Ancy","4 Rue Haute
89160
Ancy-le-Franc",,,id_681,4 Rue Haute,CP_89160,Ancy-le-Franc
"
Amap D'Ancy","Mairie
57130
Ancy-Sur-Moselle",,,id_682,Mairie,CP_57130,Ancy-Sur-Moselle
"
Amap Danton","Place Danton
76600
Le Havre",,,id_683,Place Danton,CP_76600,Le Havre
"
Amap De Belêtre","Beletre
37310
Dolus-le-Sec",,,id_684,Beletre,CP_37310,Dolus-le-Sec
"
Amap De Biéville Quétiéville","14270
Biéville Quétiéville",,,id_685,,CP_14270,Biéville Quétiéville
"
Amap De Bonsecours","Salle Raymond Jullien Quartier D'Eauplet
76240
Bonsecours",,,id_686,Salle Raymond Jullien Quartier D'Eauplet,CP_76240,Bonsecours
"
Amap De Bourges","Le Tocsin 36, Rue Édouard Vaillant
18000
Bourges",,,id_687,"Le Tocsin 36, Rue Édouard Vaillant",CP_18000,Bourges
"
Amap De Broceliande","Chalet Du Camping Municipal De Montauban De Bretagne
35360
Montauban De Bretagne",,,id_688,Chalet Du Camping Municipal De Montauban De Bretagne,CP_35360,Montauban De Bretagne
Amap De Capucine,"103 Fouchifol
88650
Entre-deux-Eaux",,,id_689,103 Fouchifol,CP_88650,Entre-deux-Eaux
"
Amap De Champagne Ardenne","51100
Reims",,,id_690,,CP_51100,Reims
Amap De Chateauneuf Du Faou,"Chez Tugdual Braban
29520
Chateauneuf Du Faou",,,id_691,Chez Tugdual Braban,CP_29520,Chateauneuf Du Faou
"
Amap De Clermont Ferrand","Salle Alexis Piron Rue Alexis Piron
63000
Clermont Ferrand",,,id_692,Salle Alexis Piron Rue Alexis Piron,CP_63000,Clermont Ferrand
"
Amap De Concarneau","Abri Du Marin Le Passage
29900
Concarneau",,,id_693,Abri Du Marin Le Passage,CP_29900,Concarneau
"
Amap De Feytiat","87220
Feytiat",,,id_694,,CP_87220,Feytiat
"
Amap De Gugney","5 Rue de l'Oree du Bois
54930
Gugney",,,id_695,5 Rue de l'Oree du Bois,CP_54930,Gugney
"
Amap De Kerfléau","Centre De Kerfléau
56850
Caudan",,,id_696,Centre De Kerfléau,CP_56850,Caudan
Amap De La Baie,"Salle Des Fêtes De Saint Jacut De La Mer
22750
Saint Jacut De La Mer",,,id_697,Salle Des Fêtes De Saint Jacut De La Mer,CP_22750,Saint Jacut De La Mer
Amap De La Blaine,"37 Rue Marin la Meslée
39500
Tavaux",,,id_698,37 Rue Marin la Meslée,CP_39500,Tavaux
"
Amap De La Bosselerie - Maisdon Sur Sevre","Moulin Des Noues
44690
Maisdon/Sèvre",,,id_699,Moulin Des Noues,CP_44690,Maisdon/Sèvre
"
Amap De La Bruche","10 Place de la Liberté
67120
Molsheim",,,id_700,10 Place de la Liberté,CP_67120,Molsheim
"
Amap De La Bucaille","La Bucaille Hameau De Hez
76750
Rebets",,,id_701,La Bucaille Hameau De Hez,CP_76750,Rebets
"
Amap De La Cerisaie","7 Rue Bernard Palissy
79000
Niort",,,id_702,7 Rue Bernard Palissy,CP_79000,Niort
"
Amap De La Choisille","9 Allée de Bellevue
37390
La Membrolle-sur-Choisille",,,id_703,9 Allée de Bellevue,CP_37390,La Membrolle-sur-Choisille
"
Amap De La Confluence","Salle Chevrière
49080
Bouchemaine",,,id_704,Salle Chevrière,CP_49080,Bouchemaine
Amap De La Dore,"Salle De L'Ancien Dojo
63120
Courpière",,,id_705,Salle De L'Ancien Dojo,CP_63120,Courpière
Amap De La Ferme A L'Assiette,"200 Rue de l'Eglise
79230
Aiffres",,,id_706,200 Rue de l'Eglise,CP_79230,Aiffres
"
Amap De La Ferme Du Tipi","Salle De Danse Du Gymnase Provençal Accès Par La Rue Etienne Cournault
54000
Nancy",,,id_707,Salle De Danse Du Gymnase Provençal Accès Par La Rue Etienne Cournault,CP_54000,Nancy
"
Amap De La Forge","27 Rue de l'Eglise (Longny-au-Perche)
61290
Longny les Villages",,,id_708,27 Rue de l'Eglise (Longny-au-Perche),CP_61290,Longny les Villages
"
Amap De La Fuye","272 Avenue de Grammont
37000
Tours",,,id_709,272 Avenue de Grammont,CP_37000,Tours
"
Amap De La Goutte D'Eau","Les Juingères
49800
Les Juingères",,,id_710,Les Juingères,CP_49800,Les Juingères
"
Amap De La Grenouillère","Rue Aimé Césaire
37100
Tours",,,id_711,Rue Aimé Césaire,CP_37100,Tours
"
Amap De La Lande","10 Rue François Mitterrand
35136
Saint-Jacques-de-la-Lande",,,id_712,10 Rue François Mitterrand,CP_35136,Saint-Jacques-de-la-Lande
Amap De La Madeleine,"Rue Van Vooren
72000
Le Mans",,,id_713,Rue Van Vooren,CP_72000,Le Mans
Amap De La Manu,"3 bis Place de la Manu
44000
Nantes",,,id_714,3 bis Place de la Manu,CP_44000,Nantes
"
Amap De La Plage","51 Rue Du Faubourg De Nanteuil
41400
Montrichard",,,id_715,51 Rue Du Faubourg De Nanteuil,CP_41400,Montrichard
Amap De La Poterie De Bavent,"Poterie De Bavent
14860
Bavent",,,id_716,Poterie De Bavent,CP_14860,Bavent
"
Amap De La Prime","Local De La Prime (Quartier Ste Thérèse) 5 Place Alexandre Vincent
44300
Nantes",,,id_717,Local De La Prime (Quartier Ste Thérèse) 5 Place Alexandre Vincent,CP_44300,Nantes
"
Amap De La Région D'Orgelet","Au Jardin Sous La Rochette
39570
Saint Maur",,,id_718,Au Jardin Sous La Rochette,CP_39570,Saint Maur
"
Amap De La Source","Rue Jule Massennet Maison De Quartie Du Bois Du Château
56100
Lorient",,,id_719,Rue Jule Massennet Maison De Quartie Du Bois Du Château,CP_56100,Lorient
"
Amap De La Source","Les Calmants
39700
Salans",,,id_720,Les Calmants,CP_39700,Salans
"
Amap De La Source Claire","Ferme De La Faisanderie
54550
Bainville Sur Madon",,,id_721,Ferme De La Faisanderie,CP_54550,Bainville Sur Madon
"
Amap De La Suisse Normande","14 Rue De Caen 14220 Thury-Harcourt - Salle Des Armes / Ancienne Caserne 14 Rue De Caen
14220
Thury-Harcourt",,,id_722,14 Rue De Caen 14220 Thury-Harcourt - Salle Des Armes / Ancienne Caserne 14 Rue De Caen,CP_14220,Thury-Harcourt
Amap De La Vallée De L'Estrigueil,"Rue de la Planche
37240
Ligueil",,,id_723,Rue de la Planche,CP_37240,Ligueil
"
Amap De La Vallotte","Mjc Beauregard Place Maurice Ravel
54000
Nancy",,,id_724,Mjc Beauregard Place Maurice Ravel,CP_54000,Nancy
"
Amap De La Vélonde","Ferme De La Vélonde - Lieudit Le Chicaud
16190
Saint Amant De Montmoreau",,,id_725,Ferme De La Vélonde - Lieudit Le Chicaud,CP_16190,Saint Amant De Montmoreau
"
Amap De La Veyre","26 Rue Cheix Monton
63960
Veyre-Monton",,,id_726,26 Rue Cheix Monton,CP_63960,Veyre-Monton
"
Amap De La Vie","Ferme De Cutesson Route De Gacé
61120
Vimoutiers",,,id_727,Ferme De Cutesson Route De Gacé,CP_61120,Vimoutiers
"
Amap De L'Antonnière","Le Bocage Nord Mans
72650
Aigné",,,id_728,Le Bocage Nord Mans,CP_72650,Aigné
"
Amap De Lanvaux","Le Paradis De Lanvaux Le Paradis
56390
Brandivy",,,id_729,Le Paradis De Lanvaux Le Paradis,CP_56390,Brandivy
"
Amap De L'Arpenterre","5 Chemin de Montenay
39000
Lons-le-Saunier",,,id_730,5 Chemin de Montenay,CP_39000,Lons-le-Saunier
"
Amap De L'Orléanais Terre En Vie","Chez Michel Berrué
45400
Chanteau",,,id_731,Chez Michel Berrué,CP_45400,Chanteau
"
Amap De L'Outarde","Mairie De Montreuil Bellay Rue De La Mairie
49260
Montreuil-Bellay",,,id_732,Mairie De Montreuil Bellay Rue De La Mairie,CP_49260,Montreuil-Bellay
"
Amap De Luxeuil Les Bains","Csc Taiclet Place Du 8 Mai
70300
Luxeuil Les Bains",,,id_733,Csc Taiclet Place Du 8 Mai,CP_70300,Luxeuil Les Bains
"
Amap De Mangorvenec","Rue de la Briqueterie
56890
Saint-Avé",,,id_734,Rue de la Briqueterie,CP_56890,Saint-Avé
"
Amap De Maringues","13 Rue du Chery
63350
Maringues",,,id_735,13 Rue du Chery,CP_63350,Maringues
"
Amap De Mauves-Sur-Loire","Le Champ De Foire
44470
Mauves Sur Loire",,,id_736,Le Champ De Foire,CP_44470,Mauves Sur Loire
"
Amap De Mazerolles","Salle Des Fêtes De La Papinière
44240
Sucé Sur Erdre",,,id_737,Salle Des Fêtes De La Papinière,CP_44240,Sucé Sur Erdre
"
Amap De Metz","56400
Brech",,,id_738,,CP_56400,Brech
"
Amap De Moitron","Le Rocher
72170
Moitron Sur Sarthe",,,id_739,Le Rocher,CP_72170,Moitron Sur Sarthe
"
Amap De Montsureau","Montsureau
72500
Vaas",,,id_740,Montsureau,CP_72500,Vaas
"
Amap De Moselle Centre","Préau De L'École Primaire
57660
Biding",,,id_741,Préau De L'École Primaire,CP_57660,Biding
"
Amap De Parigné L'Evêque","Garages Rue Des Ecoles
72250
Parigné L'Evêque",,,id_742,Garages Rue Des Ecoles,CP_72250,Parigné L'Evêque
"
Amap De Plombières","Local Plombières Environnement Rue Du Chateau
21370
Plombières Les Dijon",,,id_743,Local Plombières Environnement Rue Du Chateau,CP_21370,Plombières Les Dijon
"
Amap De Questembert","Le Resto
56230
Questembert",,,id_744,Le Resto,CP_56230,Questembert
"
Amap De Quimperlé","Rue Bisson
29300
Quimperlé",,,id_745,Rue Bisson,CP_29300,Quimperlé
"
Amap De Rédéné","Verger Pomme D'Api'Zz Rospernes Roz Spernez
29300
Rédéné",,,id_746,Verger Pomme D'Api'Zz Rospernes Roz Spernez,CP_29300,Rédéné
"
Amap De Reveillon","La Quenellerie
61400
Réveillon",,,id_747,La Quenellerie,CP_61400,Réveillon
"
Amap De Riec Sur Belon","8 Rue de Penfeunteun
29340
Riec-sur-Bélon",,,id_748,8 Rue de Penfeunteun,CP_29340,Riec-sur-Bélon
"
Amap De Romagnat","Orangerie, Dans La Cour De La Mairie Avenue De La République
63540
Romagnat",,,id_749,"Orangerie, Dans La Cour De La Mairie Avenue De La République",CP_63540,Romagnat
"
Amap De Saint Bauzille De Montmel","Agir - Amap - Favas
34160
St Bauzille De Montmel",,,id_750,Agir - Amap - Favas,CP_34160,St Bauzille De Montmel
"
Amap De Saint Coulitz","Maison Des Associations Pennaros
29150
Saint Coulitz",,,id_751,Maison Des Associations Pennaros,CP_29150,Saint Coulitz
Amap De Saint-Calais,"Mjc Manu Dibango 7 Rue Du Four
72120
Saint-Calais",,,id_752,Mjc Manu Dibango 7 Rue Du Four,CP_72120,Saint-Calais
"
Amap De Saint-Priest-Ligoure","87800
Saint-Priest-Ligoure",,,id_753,,CP_87800,Saint-Priest-Ligoure
Amap De Sauxillanges,"Ancien Salle De Fête, Ã Coté De La Maison De Patrimoine
63490
Sauxillanges",,,id_754,"Ancien Salle De Fête, Ã Coté De La Maison De Patrimoine",CP_63490,Sauxillanges
"
Amap De Schiltigheim","8 Rue de la Glacière
67300
Schiltigheim",,,id_755,8 Rue de la Glacière,CP_67300,Schiltigheim
"
Amap De Scoulboch","Scoulboch
56330
Pluvigner",,,id_756,Scoulboch,CP_56330,Pluvigner
"
Amap De St Brice Courcelles","40 Rue de la Fraternité
51370
Saint-Brice-Courcelles",,,id_757,40 Rue de la Fraternité,CP_51370,Saint-Brice-Courcelles
"
Amap De St Maixent","Cour De La Salle Des Fêtes De St Maixent
72320
St Maixent",,,id_758,Cour De La Salle Des Fêtes De St Maixent,CP_72320,St Maixent
"
Amap De Strasbourg Vosges","66 Avenue des Vosges
67000
Strasbourg",,,id_759,66 Avenue des Vosges,CP_67000,Strasbourg
"
Amap De Treillières","Place du Champ de Foire
44119
Treillières",,,id_760,Place du Champ de Foire,CP_44119,Treillières
"
Amap De Tréméreuc","Mairie De Tréméreuc
22490
Tremereuc",,,id_761,Mairie De Tréméreuc,CP_22490,Tremereuc
"
Amap De Vannes","L'Amphi-Bar Place De La Libération
56000
Vannes",,,id_762,L'Amphi-Bar Place De La Libération,CP_56000,Vannes
"
Amap Des 2 Étangs","Maison Des Associations Place Ste Marguerite
49450
Saint Macaire En Mauges",,,id_763,Maison Des Associations Place Ste Marguerite,CP_49450,Saint Macaire En Mauges
"
Amap Des 3 Godelles","9 Rue des Pommiers
55200
Euville",,,id_764,9 Rue des Pommiers,CP_55200,Euville
Amap Des 4 Vents,"La Champenière
49530
Drain",,,id_765,La Champenière,CP_49530,Drain
"
Amap Des 4 Vents","Quartier De La Madeleine
35400
Saint Malo",,,id_766,Quartier De La Madeleine,CP_35400,Saint Malo
"
Amap Des Beaux-Arts - La Triballe","12, Esplanade De La Musique (Quartier Des Beaux-Arts).
34000
Montpellier",,,id_767,"12, Esplanade De La Musique (Quartier Des Beaux-Arts).",CP_34000,Montpellier
"
Amap Des Berlottes","2 Rue Jean Lamour
54290
Saint-Germain",,,id_768,2 Rue Jean Lamour,CP_54290,Saint-Germain
"
Amap Des Bouchures","Place Carré
18200
Saint-Amand-Montrond",,,id_769,Place Carré,CP_18200,Saint-Amand-Montrond
"
Amap Des Cinq +","Parc De La Mairie
18340
Plaimpied Givaudins",,,id_770,Parc De La Mairie,CP_18340,Plaimpied Givaudins
"
Amap Des Copains De Marcel","Amap Des Copains De Marcel Chez Delphine Parrot 4, Rue Des Vosges
55400
Étain",,,id_771,"Amap Des Copains De Marcel Chez Delphine Parrot 4, Rue Des Vosges",CP_55400,Étain
"
Amap Des Croqueurs De Bio","11 Avenue Sainte Anne
44100
Nantes",,,id_772,11 Avenue Sainte Anne,CP_44100,Nantes
"
Amap Des Essertines","39210
Nevy-sur-Seille",,,id_773,,CP_39210,Nevy-sur-Seille
"
Amap Des Fontaines","Route de Bellevue
44119
Grandchamps-des-Fontaines",,,id_774,Route de Bellevue,CP_44119,Grandchamps-des-Fontaines
"
Amap Des Gabelous","Le Mardi 18-19H Épicerie Solidaire
39330
Port Lesney",,,id_775,Le Mardi 18-19H Épicerie Solidaire,CP_39330,Port Lesney
"
Amap Des Goganes De L'Aubance","49320
Brissac Loire Aubance",,,id_776,,CP_49320,Brissac Loire Aubance
"
Amap Des Goganes Du Lys","2 Rue Du Comte De Champagny
49310
Vihiers",,,id_777,2 Rue Du Comte De Champagny,CP_49310,Vihiers
Amap Des Halles D'Orchamps,"2 Rue de l'Eglise
39700
Orchamps",,,id_778,2 Rue de l'Eglise,CP_39700,Orchamps
Amap Des Hannetons,"Ferme Du Hanneton
72450
Lombron",,,id_779,Ferme Du Hanneton,CP_72450,Lombron
"
Amap Des Jardins De La Chaudeau","Ferme De La Chaudeau La Rochotte
54200
Pierre La Treiche",,,id_780,Ferme De La Chaudeau La Rochotte,CP_54200,Pierre La Treiche
"
Amap Des Jardins De La Guinguette","8 Impasse des Platanes
39120
Chaussin",,,id_781,8 Impasse des Platanes,CP_39120,Chaussin
"
Amap Des Jardins De Neuvy","20 Rue de la Touche
44260
Prinquiau",,,id_782,20 Rue de la Touche,CP_44260,Prinquiau
